Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Myotis_austroriparius,Chiroptera,Vespertilionidae,Myotis,austroriparius,,Y,0,0,0,,,,
Myotis_bechsteinii,Chiroptera,Vespertilionidae,Myotis,bechsteinii,,Y,0,1,1,,,,
Myotis_blythii,Chiroptera,Vespertilionidae,Myotis,blythii,,Y,0,0,0,,,,
Myotis_bocagii,Chiroptera,Vespertilionidae,Myotis,bocagii,,Y,0,0,0,,,,
Myotis_bombinus,Chiroptera,Vespertilionidae,Myotis,bombinus,,,,,,,,,
Myotis_brandtii,Chiroptera,Vespertilionidae,Myotis,brandtii,,Y,0,0,0,,,,
Myotis_bucharensis,Chiroptera,Vespertilionidae,Myotis,bucharensis,,,,,,,,,
Myotis_californicus,Chiroptera,Vespertilionidae,Myotis,californicus,,Y,0,0,0,,,,
Myotis_capaccinii,Chiroptera,Vespertilionidae,Myotis,capaccinii,,Y,0,1,1,,,,
Myotis_chiloensis,Chiroptera,Vespertilionidae,Myotis,chiloensis,,,,,,,,,
Myotis_chinensis,Chiroptera,Vespertilionidae,Myotis,chinensis,,,,,,,,,
Myotis_ciliolabrum,Chiroptera,Vespertilionidae,Myotis,ciliolabrum,,Y,0,0,0,,,,
Myotis_cobanensis,Chiroptera,Vespertilionidae,Myotis,cobanensis,,,,,,,,,
Myotis_csorbai,Chiroptera,Vespertilionidae,Myotis,csorbai,,,,,,,,,
Myotis_dasycneme,Chiroptera,Vespertilionidae,Myotis,dasycneme,,Y,0,0,0,,,,
Myotis_daubentonii,Chiroptera,Vespertilionidae,Myotis,daubentonii,,Y,0,1,1,,,,
Myotis_davidii,Chiroptera,Vespertilionidae,Myotis,davidii,,,,,,,,,
Myotis_dieteri,Chiroptera,Vespertilionidae,Myotis,dieteri,,,,,,,,,
Myotis_dinellii,Chiroptera,Vespertilionidae,Myotis,dinellii,,,,,,,,,
Myotis_dominicensis,Chiroptera,Vespertilionidae,Myotis,dominicensis,,,,,,,,,
Myotis_elegans,Chiroptera,Vespertilionidae,Myotis,elegans,,,,,,,,,
Myotis_emarginatus,Chiroptera,Vespertilionidae,Myotis,emarginatus,,,,,,,,,
Myotis_evotis,Chiroptera,Vespertilionidae,Myotis,evotis,,Y,0,0,0,,,,
Myotis_fimbriatus,Chiroptera,Vespertilionidae,Myotis,fimbriatus,,,,,,,,,
Myotis_findleyi,Chiroptera,Vespertilionidae,Myotis,findleyi,,,,,,,,,
Myotis_formosus,Chiroptera,Vespertilionidae,Myotis,formosus,,,,,,,,,
Myotis_fortidens,Chiroptera,Vespertilionidae,Myotis,fortidens,,,,,,,,,
Myotis_frater,Chiroptera,Vespertilionidae,Myotis,frater,,,,,,,,,
Myotis_gomantongensis,Chiroptera,Vespertilionidae,Myotis,gomantongensis,,,,,,,,,
Myotis_goudoti,Chiroptera,Vespertilionidae,Myotis,goudoti,,,,,,,,,
Myotis_grisescens,Chiroptera,Vespertilionidae,Myotis,grisescens,,Y,0,0,0,,,,
Myotis_hajastanicus,Chiroptera,Vespertilionidae,Myotis,hajastanicus,,,,,,,,,
Myotis_hasseltii,Chiroptera,Vespertilionidae,Myotis,hasseltii,,,,,,,,,
Myotis_hermani,Chiroptera,Vespertilionidae,Myotis,hermani,,,,,,,,,
Myotis_horsfieldii,Chiroptera,Vespertilionidae,Myotis,horsfieldii,,,,,,,,,
Myotis_ikonnikovi,Chiroptera,Vespertilionidae,Myotis,ikonnikovi,,,,,,,,,
Myotis_insularum,Chiroptera,Vespertilionidae,Myotis,insularum,,,,,,,,,
Myotis_keaysi,Chiroptera,Vespertilionidae,Myotis,keaysi,,,,,,,,,
Myotis_keenii,Chiroptera,Vespertilionidae,Myotis,keenii,,Y,0,0,0,,,,
Myotis_laniger,Chiroptera,Vespertilionidae,Myotis,laniger,,,,,,,,,
Myotis_leibii,Chiroptera,Vespertilionidae,Myotis,leibii,,,,,,,,,
Myotis_levis,Chiroptera,Vespertilionidae,Myotis,levis,,,,,,,,,
Myotis_longipes,Chiroptera,Vespertilionidae,Myotis,longipes,,,,,,,,,
Myotis_lucifugus,Chiroptera,Vespertilionidae,Myotis,lucifugus,,Y,0,1,1,,,,
Myotis_macrodactylus,Chiroptera,Vespertilionidae,Myotis,macrodactylus,,,,,,,,,
Myotis_macropus,Chiroptera,Vespertilionidae,Myotis,macropus,,,,,,,,,
Myotis_macrotarsus,Chiroptera,Vespertilionidae,Myotis,macrotarsus,,,,,,,,,
Myotis_martiniquensis,Chiroptera,Vespertilionidae,Myotis,martiniquensis,,,,,,,,,
Myotis_melanorhinus,Chiroptera,Vespertilionidae,Myotis,melanorhinus,,,,,,,,,
Myotis_moluccarum,Chiroptera,Vespertilionidae,Myotis,moluccarum,,,,,,,,,
Myotis_montivagus,Chiroptera,Vespertilionidae,Myotis,montivagus,,,,,,,,,
Myotis_morrisi,Chiroptera,Vespertilionidae,Myotis,morrisi,,,,,,,,,
Myotis_muricola,Chiroptera,Vespertilionidae,Myotis,muricola,,,,,,,,,
Myotis_myotis,Chiroptera,Vespertilionidae,Myotis,myotis,,Y,0,1,1,,,,
Myotis_mystacinus,Chiroptera,Vespertilionidae,Myotis,mystacinus,,Y,0,1,1,,,,
Myotis_nattereri,Chiroptera,Vespertilionidae,Myotis,nattereri,,Y,0,1,1,,,,
Myotis_nesopolus,Chiroptera,Vespertilionidae,Myotis,nesopolus,,,,,,,,,
Myotis_nigricans,Chiroptera,Vespertilionidae,Myotis,nigricans,,,,,,,,,
Myotis_nipalensis,Chiroptera,Vespertilionidae,Myotis,nipalensis,,,,,,,,,
Myotis_nyctor,Chiroptera,Vespertilionidae,Myotis,nyctor,,,,,,,,,
Myotis_occultus,Chiroptera,Vespertilionidae,Myotis,occultus,,,,,,,,,
Myotis_oreias,Chiroptera,Vespertilionidae,Myotis,oreias,,,,,,,,,
Myotis_oxyotus,Chiroptera,Vespertilionidae,Myotis,oxyotus,,,,,,,,,
Myotis_peninsularis,Chiroptera,Vespertilionidae,Myotis,peninsularis,,,,,,,,,
Myotis_pequinius,Chiroptera,Vespertilionidae,Myotis,pequinius,,,,,,,,,
Myotis_pilosus,Chiroptera,Vespertilionidae,Myotis,pilosus,,,,,,,,,
Myotis_planiceps,Chiroptera,Vespertilionidae,Myotis,planiceps,,,,,,,,,
Myotis_pruinosus,Chiroptera,Vespertilionidae,Myotis,pruinosus,,,,,,,,,
Myotis_punicus,Chiroptera,Vespertilionidae,Myotis,punicus,,,,,,,,,
Myotis_ridleyi,Chiroptera,Vespertilionidae,Myotis,ridleyi,,,,,,,,,
Myotis_riparius,Chiroptera,Vespertilionidae,Myotis,riparius,,,,,,,,,
Myotis_rosseti,Chiroptera,Vespertilionidae,Myotis,rosseti,,,,,,,,,
Myotis_ruber,Chiroptera,Vespertilionidae,Myotis,ruber,,,,,,,,,
Myotis_rufopictus,Chiroptera,Vespertilionidae,Myotis,rufopictus,,,,,,,,,
Myotis_schaubi,Chiroptera,Vespertilionidae,Myotis,schaubi,,,,,,,,,
Myotis_scotti,Chiroptera,Vespertilionidae,Myotis,scotti,,,,,,,,,
Myotis_septentrionalis,Chiroptera,Vespertilionidae,Myotis,septentrionalis,,Y,0,0,0,,,,
Myotis_sicarius,Chiroptera,Vespertilionidae,Myotis,sicarius,,,,,,,,,
Myotis_siligorensis,Chiroptera,Vespertilionidae,Myotis,siligorensis,,,,,,,,,
Myotis_simus,Chiroptera,Vespertilionidae,Myotis,simus,,,,,,,,,
Myotis_sodalis,Chiroptera,Vespertilionidae,Myotis,sodalis,,Y,0,0,0,,,,
Myotis_stalkeri,Chiroptera,Vespertilionidae,Myotis,stalkeri,,,,,,,,,
Myotis_thysanodes,Chiroptera,Vespertilionidae,Myotis,thysanodes,,,,,,,,,
Myotis_tricolor,Chiroptera,Vespertilionidae,Myotis,tricolor,,,,,,,,,
Myotis_velifer,Chiroptera,Vespertilionidae,Myotis,velifer,,Y,0,0,0,,,,
Myotis_vivesi,Chiroptera,Vespertilionidae,Myotis,vivesi,,,,,,,,,
Myotis_volans,Chiroptera,Vespertilionidae,Myotis,volans,,Y,0,0,0,,,,
Myotis_welwitschii,Chiroptera,Vespertilionidae,Myotis,welwitschii,,,,,,,,,
Myotis_yanbarensis,Chiroptera,Vespertilionidae,Myotis,yanbarensis,,,,,,,,,
Myotis_yumanensis,Chiroptera,Vespertilionidae,Myotis,yumanensis,,Y,0,0,0,,,,
Neoromicia_brunnea,Chiroptera,Vespertilionidae,Neoromicia,brunnea,,,,,,,,,
Neoromicia_capensis,Chiroptera,Vespertilionidae,Neoromicia,capensis,,,,,,,,,
Neoromicia_flavescens,Chiroptera,Vespertilionidae,Neoromicia,flavescens,,,,,,,,,
Neoromicia_guineensis,Chiroptera,Vespertilionidae,Neoromicia,guineensis,,,,,,,,,
Neoromicia_helios,Chiroptera,Vespertilionidae,Neoromicia,helios,,,,,,,,,
Neoromicia_malagasyensis,Chiroptera,Vespertilionidae,Neoromicia,malagasyensis,,,,,,,,,
Neoromicia_matroka,Chiroptera,Vespertilionidae,Neoromicia,matroka,,,,,,,,,
Neoromicia_melckorum,Chiroptera,Vespertilionidae,Neoromicia,melckorum,,,,,,,,,
Neoromicia_nana,Chiroptera,Vespertilionidae,Neoromicia,nana,,Y,0,0,0,,,,
Neoromicia_rendalli,Chiroptera,Vespertilionidae,Neoromicia,rendalli,,,,,,,,,
Neoromicia_somalica,Chiroptera,Vespertilionidae,Neoromicia,somalica,,,,,,,,,
Neoromicia_tenuipinnis,Chiroptera,Vespertilionidae,Neoromicia,tenuipinnis,,,,,,,,,
Neoromicia_zuluensis,Chiroptera,Vespertilionidae,Neoromicia,zuluensis,,,,,,,,,
Nyctalus_aviator,Chiroptera,Vespertilionidae,Nyctalus,aviator,,,,,,,,,
Nyctalus_azoreum,Chiroptera,Vespertilionidae,Nyctalus,azoreum,,,,,,,,,
Nyctalus_furvus,Chiroptera,Vespertilionidae,Nyctalus,furvus,,,,,,,,,
Nyctalus_lasiopterus,Chiroptera,Vespertilionidae,Nyctalus,lasiopterus,,,,,,,,,
Nyctalus_leisleri,Chiroptera,Vespertilionidae,Nyctalus,leisleri,,Y,0,1,1,,,,
Nyctalus_montanus,Chiroptera,Vespertilionidae,Nyctalus,montanus,,,,,,,,,
Nyctalus_noctula,Chiroptera,Vespertilionidae,Nyctalus,noctula,,Y,0,1,1,,,,
Nyctalus_plancyi,Chiroptera,Vespertilionidae,Nyctalus,plancyi,,,,,,,,,
Nycticeinops_schlieffeni,Chiroptera,Vespertilionidae,Nycticeinops,schlieffeni,,,,,,,,,
Nycticeius_cubanus,Chiroptera,Vespertilionidae,Nycticeius,cubanus,,,,,,,,,
Nycticeius_humeralis,Chiroptera,Vespertilionidae,Nycticeius,humeralis,,Y,0,0,0,,,,
Nyctophilus_arnhemensis,Chiroptera,Vespertilionidae,Nyctophilus,arnhemensis,,,,,,,,,
Nyctophilus_bifax,Chiroptera,Vespertilionidae,Nyctophilus,bifax,,,,,,,,,
Nyctophilus_geoffroyi,Chiroptera,Vespertilionidae,Nyctophilus,geoffroyi,,,,,,,,,
Nyctophilus_gouldi,Chiroptera,Vespertilionidae,Nyctophilus,gouldi,,,,,,,,,
Nyctophilus_heran,Chiroptera,Vespertilionidae,Nyctophilus,heran,,,,,,,,,
Nyctophilus_howensis,Chiroptera,Vespertilionidae,Nyctophilus,howensis,,,,,,,,,
Nyctophilus_microdon,Chiroptera,Vespertilionidae,Nyctophilus,microdon,,,,,,,,,
Nyctophilus_microtis,Chiroptera,Vespertilionidae,Nyctophilus,microtis,,,,,,,,,
Nyctophilus_nebulosus,Chiroptera,Vespertilionidae,Nyctophilus,nebulosus,,,,,,,,,
Nyctophilus_sherrini,Chiroptera,Vespertilionidae,Nyctophilus,sherrini,,,,,,,,,
Nyctophilus_walkeri,Chiroptera,Vespertilionidae,Nyctophilus,walkeri,,,,,,,,,
Otonycteris_hemprichii,Chiroptera,Vespertilionidae,Otonycteris,hemprichii,,Y,0,0,0,,,,
Pharotis_imogene,Chiroptera,Vespertilionidae,Pharotis,imogene,,,,,,,,,
Philetor_brachypterus,Chiroptera,Vespertilionidae,Philetor,brachypterus,,,,,,,,,
Phoniscus_atrox,Chiroptera,Vespertilionidae,Phoniscus,atrox,,,,,,,,,
Phoniscus_jagorii,Chiroptera,Vespertilionidae,Phoniscus,jagorii,,,,,,,,,
Phoniscus_papuensis,Chiroptera,Vespertilionidae,Phoniscus,papuensis,,,,,,,,,
Pipistrellus_abramus,Chiroptera,Vespertilionidae,Pipistrellus,abramus,,,,,,,,,
Pipistrellus_adamsi,Chiroptera,Vespertilionidae,Pipistrellus,adamsi,,,,,,,,,
Pipistrellus_aero,Chiroptera,Vespertilionidae,Pipistrellus,aero,,,,,,,,,
Pipistrellus_alaschanicus,Chiroptera,Vespertilionidae,Pipistrellus,alaschanicus,,,,,,,,,
Pipistrellus_anchietae,Chiroptera,Vespertilionidae,Pipistrellus,anchietae,,,,,,,,,
Pipistrellus_angulatus,Chiroptera,Vespertilionidae,Pipistrellus,angulatus,,,,,,,,,
Pipistrellus_arabicus,Chiroptera,Vespertilionidae,Pipistrellus,arabicus,,,,,,,,,
Pipistrellus_ariel,Chiroptera,Vespertilionidae,Pipistrellus,ariel,,,,,,,,,
Pipistrellus_cadornae,Chiroptera,Vespertilionidae,Pipistrellus,cadornae,,,,,,,,,
Pipistrellus_ceylonicus,Chiroptera,Vespertilionidae,Pipistrellus,ceylonicus,,,,,,,,,
Pipistrellus_collinus,Chiroptera,Vespertilionidae,Pipistrellus,collinus,,,,,,,,,
Pipistrellus_coromandra,Chiroptera,Vespertilionidae,Pipistrellus,coromandra,,,,,,,,,
Pipistrellus_crassulus,Chiroptera,Vespertilionidae,Pipistrellus,crassulus,,,,,,,,,
Pipistrellus_eisentrauti,Chiroptera,Vespertilionidae,Pipistrellus,eisentrauti,,,,,,,,,
Pipistrellus_endoi,Chiroptera,Vespertilionidae,Pipistrellus,endoi,,,,,,,,,
Pipistrellus_hanaki,Chiroptera,Vespertilionidae,Pipistrellus,hanaki,,,,,,,,,
Pipistrellus_hesperidus,Chiroptera,Vespertilionidae,Pipistrellus,hesperidus,,,,,,,,,
Pipistrellus_hesperus,Chiroptera,Vespertilionidae,Pipistrellus,hesperus,,Y,0,0,0,,,,
Pipistrellus_imbricatus,Chiroptera,Vespertilionidae,Pipistrellus,imbricatus,,,,,,,,,
Pipistrellus_inexspectatus,Chiroptera,Vespertilionidae,Pipistrellus,inexspectatus,,,,,,,,,
Pipistrellus_javanicus,Chiroptera,Vespertilionidae,Pipistrellus,javanicus,,,,,,,,,
Pipistrellus_kuhlii,Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,,Y,0,0,0,,,,
Pipistrellus_maderensis,Chiroptera,Vespertilionidae,Pipistrellus,maderensis,,,,,,,,,
Pipistrellus_minahassae,Chiroptera,Vespertilionidae,Pipistrellus,minahassae,,,,,,,,,
Pipistrellus_murrayi,Chiroptera,Vespertilionidae,Pipistrellus,murrayi,,,,,,,,,
Pipistrellus_musciculus,Chiroptera,Vespertilionidae,Pipistrellus,musciculus,,,,,,,,,
Pipistrellus_nanulus,Chiroptera,Vespertilionidae,Pipistrellus,nanulus,,,,,,,,,
Pipistrellus_nathusii,Chiroptera,Vespertilionidae,Pipistrellus,nathusii,,Y,0,0,0,,,,
Pipistrellus_papuanus,Chiroptera,Vespertilionidae,Pipistrellus,papuanus,,,,,,,,,
Pipistrellus_paterculus,Chiroptera,Vespertilionidae,Pipistrellus,paterculus,,,,,,,,,
Pipistrellus_permixtus,Chiroptera,Vespertilionidae,Pipistrellus,permixtus,,,,,,,,,
Pipistrellus_pipistrellus,Chiroptera,Vespertilionidae,Pipistrellus,pipistrellus,,Y,0,1,1,,,,
Pipistrellus_pulveratus,Chiroptera,Vespertilionidae,Pipistrellus,pulveratus,,,,,,,,,
Pipistrellus_pygmaeus,Chiroptera,Vespertilionidae,Pipistrellus,pygmaeus,,Y,0,0,0,,,,
Pipistrellus_raceyi,Chiroptera,Vespertilionidae,Pipistrellus,raceyi,,,,,,,,,
Pipistrellus_rueppellii,Chiroptera,Vespertilionidae,Pipistrellus,rueppellii,,,,,,,,,
Pipistrellus_rusticus,Chiroptera,Vespertilionidae,Pipistrellus,rusticus,,,,,,,,,
Pipistrellus_stenopterus,Chiroptera,Vespertilionidae,Pipistrellus,stenopterus,,,,,,,,,
Pipistrellus_subflavus,Chiroptera,Vespertilionidae,Pipistrellus,subflavus,,Y,0,0,0,,,,
Pipistrellus_tenuis,Chiroptera,Vespertilionidae,Pipistrellus,tenuis,,,,,,,,,
Pipistrellus_wattsi,Chiroptera,Vespertilionidae,Pipistrellus,wattsi,,,,,,,,,
Pipistrellus_westralis,Chiroptera,Vespertilionidae,Pipistrellus,westralis,,,,,,,,,
Plecotus_auritus,Chiroptera,Vespertilionidae,Plecotus,auritus,,Y,0,1,1,,,,
Plecotus_austriacus,Chiroptera,Vespertilionidae,Plecotus,austriacus,,Y,0,0,0,,,,
Plecotus_balensis,Chiroptera,Vespertilionidae,Plecotus,balensis,,,,,,,,,
Plecotus_christii,Chiroptera,Vespertilionidae,Plecotus,christii,,,,,,,,,
Plecotus_kolombatovici,Chiroptera,Vespertilionidae,Plecotus,kolombatovici,,,,,,,,,
Plecotus_macrobullaris,Chiroptera,Vespertilionidae,Plecotus,macrobullaris,,,,,,,,,
Plecotus_ognevi,Chiroptera,Vespertilionidae,Plecotus,ognevi,,,,,,,,,
Plecotus_sacrimontis,Chiroptera,Vespertilionidae,Plecotus,sacrimontis,,,,,,,,,
Plecotus_sardus,Chiroptera,Vespertilionidae,Plecotus,sardus,,,,,,,,,
Plecotus_taivanus,Chiroptera,Vespertilionidae,Plecotus,taivanus,,,,,,,,,
Plecotus_teneriffae,Chiroptera,Vespertilionidae,Plecotus,teneriffae,,,,,,,,,
Rhogeessa_aeneus,Chiroptera,Vespertilionidae,Rhogeessa,aeneus,,,,,,,,,
Rhogeessa_alleni,Chiroptera,Vespertilionidae,Rhogeessa,alleni,,,,,,,,,
Rhogeessa_genowaysi,Chiroptera,Vespertilionidae,Rhogeessa,genowaysi,,,,,,,,,
Rhogeessa_gracilis,Chiroptera,Vespertilionidae,Rhogeessa,gracilis,,,,,,,,,
Rhogeessa_hussoni,Chiroptera,Vespertilionidae,Rhogeessa,hussoni,,,,,,,,,
Rhogeessa_io,Chiroptera,Vespertilionidae,Rhogeessa,io,,,,,,,,,
Rhogeessa_minutilla,Chiroptera,Vespertilionidae,Rhogeessa,minutilla,,,,,,,,,
Rhogeessa_mira,Chiroptera,Vespertilionidae,Rhogeessa,mira,,,,,,,,,
Rhogeessa_parvula,Chiroptera,Vespertilionidae,Rhogeessa,parvula,,,,,,,,,
Rhogeessa_tumida,Chiroptera,Vespertilionidae,Rhogeessa,tumida,,,,,,,,,
Scoteanax_rueppellii,Chiroptera,Vespertilionidae,Scoteanax,rueppellii,,,,,,,,,
Scotoecus_albofuscus,Chiroptera,Vespertilionidae,Scotoecus,albofuscus,,,,,,,,,
Scotoecus_hirundo,Chiroptera,Vespertilionidae,Scotoecus,hirundo,,,,,,,,,
Scotoecus_pallidus,Chiroptera,Vespertilionidae,Scotoecus,pallidus,,,,,,,,,
Scotomanes_ornatus,Chiroptera,Vespertilionidae,Scotomanes,ornatus,,,,,,,,,
Scotophilus_borbonicus,Chiroptera,Vespertilionidae,Scotophilus,borbonicus,,,,,,,,,
Scotophilus_celebensis,Chiroptera,Vespertilionidae,Scotophilus,celebensis,,,,,,,,,
Scotophilus_collinus,Chiroptera,Vespertilionidae,Scotophilus,collinus,,,,,,,,,
Scotophilus_dinganii,Chiroptera,Vespertilionidae,Scotophilus,dinganii,,,,,,,,,
Scotophilus_heathii,Chiroptera,Vespertilionidae,Scotophilus,heathii,,,,,,,,,
Scotophilus_kuhlii,Chiroptera,Vespertilionidae,Scotophilus,kuhlii,,Y,0,0,0,,,,
Scotophilus_leucogaster,Chiroptera,Vespertilionidae,Scotophilus,leucogaster,,,,,,,,,
Scotophilus_marovaza,Chiroptera,Vespertilionidae,Scotophilus,marovaza,,,,,,,,,
Scotophilus_nigrita,Chiroptera,Vespertilionidae,Scotophilus,nigrita,,,,,,,,,
Scotophilus_nucella,Chiroptera,Vespertilionidae,Scotophilus,nucella,,,,,,,,,
Scotophilus_nux,Chiroptera,Vespertilionidae,Scotophilus,nux,,,,,,,,,
Scotophilus_robustus,Chiroptera,Vespertilionidae,Scotophilus,robustus,,,,,,,,,
Scotophilus_tandrefana,Chiroptera,Vespertilionidae,Scotophilus,tandrefana,,,,,,,,,
Scotophilus_viridis,Chiroptera,Vespertilionidae,Scotophilus,viridis,,,,,,,,,
Scotorepens_balstoni,Chiroptera,Vespertilionidae,Scotorepens,balstoni,,,,,,,,,
Scotorepens_greyii,Chiroptera,Vespertilionidae,Scotorepens,greyii,,,,,,,,,
Scotorepens_orion,Chiroptera,Vespertilionidae,Scotorepens,orion,,,,,,,,,
Scotorepens_sanborni,Chiroptera,Vespertilionidae,Scotorepens,sanborni,,,,,,,,,
Scotozous_dormeri,Chiroptera,Vespertilionidae,Scotozous,dormeri,,,,,,,,,
Tylonycteris_pachypus,Chiroptera,Vespertilionidae,Tylonycteris,pachypus,,,,,,,,,
Tylonycteris_robustula,Chiroptera,Vespertilionidae,Tylonycteris,robustula,,,,,,,,,
Vespadelus_baverstocki,Chiroptera,Vespertilionidae,Vespadelus,baverstocki,,,,,,,,,
Vespadelus_caurinus,Chiroptera,Vespertilionidae,Vespadelus,caurinus,,,,,,,,,
Vespadelus_darlingtoni,Chiroptera,Vespertilionidae,Vespadelus,darlingtoni,,,,,,,,,
Vespadelus_douglasorum,Chiroptera,Vespertilionidae,Vespadelus,douglasorum,,,,,,,,,
Vespadelus_finlaysoni,Chiroptera,Vespertilionidae,Vespadelus,finlaysoni,,,,,,,,,
Vespadelus_pumilus,Chiroptera,Vespertilionidae,Vespadelus,pumilus,,,,,,,,,
Vespadelus_regulus,Chiroptera,Vespertilionidae,Vespadelus,regulus,,,,,,,,,
Vespadelus_troughtoni,Chiroptera,Vespertilionidae,Vespadelus,troughtoni,,,,,,,,,
Vespadelus_vulturnus,Chiroptera,Vespertilionidae,Vespadelus,vulturnus,,,,,,,,,
Vespertilio_murinus,Chiroptera,Vespertilionidae,Vespertilio,murinus,,Y,0,0,0,,,,
Vespertilio_sinensis,Chiroptera,Vespertilionidae,Vespertilio,sinensis,,,,,,,,,
