Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Rhinolophus_beddomei,Chiroptera,Rhinolophidae,Rhinolophus,beddomei,,,,,,,,,
Rhinolophus_blasii,Chiroptera,Rhinolophidae,Rhinolophus,blasii,,,,,,,,,
Rhinolophus_bocharicus,Chiroptera,Rhinolophidae,Rhinolophus,bocharicus,,,,,,,,,
Rhinolophus_borneensis,Chiroptera,Rhinolophidae,Rhinolophus,borneensis,,,,,,,,,
Rhinolophus_canuti,Chiroptera,Rhinolophidae,Rhinolophus,canuti,,,,,,,,,
Rhinolophus_capensis,Chiroptera,Rhinolophidae,Rhinolophus,capensis,,,,,,,,,
Rhinolophus_celebensis,Chiroptera,Rhinolophidae,Rhinolophus,celebensis,,,,,,,,,
Rhinolophus_clivosus,Chiroptera,Rhinolophidae,Rhinolophus,clivosus,,,,,,,,,
Rhinolophus_coelophyllus,Chiroptera,Rhinolophidae,Rhinolophus,coelophyllus,,,,,,,,,
Rhinolophus_cognatus,Chiroptera,Rhinolophidae,Rhinolophus,cognatus,,,,,,,,,
Rhinolophus_convexus,Chiroptera,Rhinolophidae,Rhinolophus,convexus,,,,,,,,,
Rhinolophus_creaghi,Chiroptera,Rhinolophidae,Rhinolophus,creaghi,,,,,,,,,
Rhinolophus_darlingi,Chiroptera,Rhinolophidae,Rhinolophus,darlingi,,,,,,,,,
Rhinolophus_deckenii,Chiroptera,Rhinolophidae,Rhinolophus,deckenii,,,,,,,,,
Rhinolophus_denti,Chiroptera,Rhinolophidae,Rhinolophus,denti,,,,,,,,,
Rhinolophus_eloquens,Chiroptera,Rhinolophidae,Rhinolophus,eloquens,,,,,,,,,
Rhinolophus_euryale,Chiroptera,Rhinolophidae,Rhinolophus,euryale,,,,,,,,,
Rhinolophus_euryotis,Chiroptera,Rhinolophidae,Rhinolophus,euryotis,,,,,,,,,
Rhinolophus_ferrumequinum,Chiroptera,Rhinolophidae,Rhinolophus,ferrumequinum,,Y,0,1,1,,,,
Rhinolophus_formosae,Chiroptera,Rhinolophidae,Rhinolophus,formosae,,,,,,,,,
Rhinolophus_fumigatus,Chiroptera,Rhinolophidae,Rhinolophus,fumigatus,,,,,,,,,
Rhinolophus_guineensis,Chiroptera,Rhinolophidae,Rhinolophus,guineensis,,,,,,,,,
Rhinolophus_hildebrandtii,Chiroptera,Rhinolophidae,Rhinolophus,hildebrandtii,,,,,,,,,
Rhinolophus_hilli,Chiroptera,Rhinolophidae,Rhinolophus,hilli,,,,,,,,,
Rhinolophus_hillorum,Chiroptera,Rhinolophidae,Rhinolophus,hillorum,,,,,,,,,
Rhinolophus_hipposideros,Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,,Y,0,1,1,,,,
Rhinolophus_inops,Chiroptera,Rhinolophidae,Rhinolophus,inops,,,,,,,,,
Rhinolophus_keyensis,Chiroptera,Rhinolophidae,Rhinolophus,keyensis,,,,,,,,,
Rhinolophus_landeri,Chiroptera,Rhinolophidae,Rhinolophus,landeri,,,,,,,,,
Rhinolophus_lepidus,Chiroptera,Rhinolophidae,Rhinolophus,lepidus,,,,,,,,,
Rhinolophus_luctus,Chiroptera,Rhinolophidae,Rhinolophus,luctus,,,,,,,,,
Rhinolophus_maclaudi,Chiroptera,Rhinolophidae,Rhinolophus,maclaudi,,,,,,,,,
Rhinolophus_macrotis,Chiroptera,Rhinolophidae,Rhinolophus,macrotis,,,,,,,,,
Rhinolophus_madurensis,Chiroptera,Rhinolophidae,Rhinolophus,madurensis,,,,,,,,,
Rhinolophus_maendeleo,Chiroptera,Rhinolophidae,Rhinolophus,maendeleo,,,,,,,,,
Rhinolophus_malayanus,Chiroptera,Rhinolophidae,Rhinolophus,malayanus,,,,,,,,,
Rhinolophus_marshalli,Chiroptera,Rhinolophidae,Rhinolophus,marshalli,,,,,,,,,
Rhinolophus_megaphyllus,Chiroptera,Rhinolophidae,Rhinolophus,megaphyllus,,,,,,,,,
Rhinolophus_mehelyi,Chiroptera,Rhinolophidae,Rhinolophus,mehelyi,,,,,,,,,
Rhinolophus_mitratus,Chiroptera,Rhinolophidae,Rhinolophus,mitratus,,,,,,,,,
Rhinolophus_montanus,Chiroptera,Rhinolophidae,Rhinolophus,montanus,,,,,,,,,
Rhinolophus_nereis,Chiroptera,Rhinolophidae,Rhinolophus,nereis,,,,,,,,,
Rhinolophus_osgoodi,Chiroptera,Rhinolophidae,Rhinolophus,osgoodi,,,,,,,,,
Rhinolophus_paradoxolophus,Chiroptera,Rhinolophidae,Rhinolophus,paradoxolophus,,,,,,,,,
Rhinolophus_pearsonii,Chiroptera,Rhinolophidae,Rhinolophus,pearsonii,,,,,,,,,
Rhinolophus_philippinensis,Chiroptera,Rhinolophidae,Rhinolophus,philippinensis,,,,,,,,,
Rhinolophus_pusillus,Chiroptera,Rhinolophidae,Rhinolophus,pusillus,,Y,0,0,0,,,,
Rhinolophus_rex,Chiroptera,Rhinolophidae,Rhinolophus,rex,,,,,,,,,
Rhinolophus_robinsoni,Chiroptera,Rhinolophidae,Rhinolophus,robinsoni,,,,,,,,,
Rhinolophus_rouxii,Chiroptera,Rhinolophidae,Rhinolophus,rouxii,,,,,,,,,
Rhinolophus_rufus,Chiroptera,Rhinolophidae,Rhinolophus,rufus,,,,,,,,,
Rhinolophus_ruwenzorii,Chiroptera,Rhinolophidae,Rhinolophus,ruwenzorii,,,,,,,,,
Rhinolophus_sakejiensis,Chiroptera,Rhinolophidae,Rhinolophus,sakejiensis,,,,,,,,,
Rhinolophus_sedulus,Chiroptera,Rhinolophidae,Rhinolophus,sedulus,,,,,,,,,
Rhinolophus_shameli,Chiroptera,Rhinolophidae,Rhinolophus,shameli,,,,,,,,,
Rhinolophus_shortridgei,Chiroptera,Rhinolophidae,Rhinolophus,shortridgei,,,,,,,,,
Rhinolophus_siamensis,Chiroptera,Rhinolophidae,Rhinolophus,siamensis,,,,,,,,,
Rhinolophus_silvestris,Chiroptera,Rhinolophidae,Rhinolophus,silvestris,,,,,,,,,
Rhinolophus_simulator,Chiroptera,Rhinolophidae,Rhinolophus,simulator,,,,,,,,,
Rhinolophus_sinicus,Chiroptera,Rhinolophidae,Rhinolophus,sinicus,,,,,,,,,
Rhinolophus_stheno,Chiroptera,Rhinolophidae,Rhinolophus,stheno,,,,,,,,,
Rhinolophus_subbadius,Chiroptera,Rhinolophidae,Rhinolophus,subbadius,,,,,,,,,
Rhinolophus_subrufus,Chiroptera,Rhinolophidae,Rhinolophus,subrufus,,,,,,,,,
Rhinolophus_swinnyi,Chiroptera,Rhinolophidae,Rhinolophus,swinnyi,,,,,,,,,
Rhinolophus_thomasi,Chiroptera,Rhinolophidae,Rhinolophus,thomasi,,,,,,,,,
Rhinolophus_trifoliatus,Chiroptera,Rhinolophidae,Rhinolophus,trifoliatus,,,,,,,,,
Rhinolophus_virgo,Chiroptera,Rhinolophidae,Rhinolophus,virgo,,,,,,,,,
Rhinolophus_yunanensis,Chiroptera,Rhinolophidae,Rhinolophus,yunanensis,,,,,,,,,
Rhinolophus_ziama,Chiroptera,Rhinolophidae,Rhinolophus,ziama,,,,,,,,,
Rhinopoma_hardwickii,Chiroptera,Rhinopomatidae,Rhinopoma,hardwickii,,,,,,,,,
Rhinopoma_macinnesi,Chiroptera,Rhinopomatidae,Rhinopoma,macinnesi,,,,,,,,,
Rhinopoma_microphyllum,Chiroptera,Rhinopomatidae,Rhinopoma,microphyllum,,Y,0,0,0,,,,
Rhinopoma_muscatellum,Chiroptera,Rhinopomatidae,Rhinopoma,muscatellum,,,,,,,,,
